"행정구역별(읍면동)",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"행정구역별(읍면동)",합계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세이상,합계,0~4세,5~9세,10~14세,15~19세,20~24세,25~29세,30~34세,35~39세,40~44세,45~49세,50~54세,55~59세,60~64세,65~69세,70~74세,75~79세,80~84세,85~89세,90~94세,95~99세,100세이상
"행정구역별(읍면동)",총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명),총인구(명)
"부평구",514385,17691,20114,20497,24181,31944,39504,35497,40179,37143,44251,46855,48339,39118,23652,17210,13305,8887,4185,1439,349,45,500812,15243,19152,19962,22217,30516,38676,34396,36874,36503,41477,45383,46561,41043,25958,18029,13223,9065,4557,1575,351,51
"계양구",298912,8963,11580,12366,15306,20753,23599,18593,21266,20851,26640,30065,31612,22401,11866,8373,6650,4646,2324,858,178,22,292852,7741,10763,12120,13694,19884,23269,18296,19437,20393,24963,29085,30918,24578,13620,8831,6662,4863,2552,958,205,20
"서구",540655,24302,29043,27335,27369,32318,38887,37917,48764,46024,49879,47860,44611,33179,18982,13357,9610,6493,3206,1210,275,34,541534,21798,28610,27768,26324,32176,39391,37294,46011,46533,48961,48088,44793,36200,21321,14294,9957,6763,3536,1387,291,38
"미추홀구",411612,14009,15658,14754,19465,29945,31212,26964,32250,29679,33843,33172,34814,31567,20666,17023,13042,8166,3700,1348,292,43,405886,12212,15140,14623,17586,29219,31427,26518,29851,29636,32631,32790,33516,32451,22445,17585,13349,8687,4236,1578,359,47
"강화군",65235,1379,1795,2059,2658,2368,2741,2337,2970,3175,4246,5028,6637,7193,5299,4922,4407,3420,1826,605,145,25,66020,1369,1809,2109,2326,2349,2682,2408,2841,3153,4104,4993,6481,7560,5884,5164,4464,3432,2044,663,165,20
"옹진군",19040,489,552,472,498,1154,1316,969,1074,1101,1265,1431,1985,2033,1379,1224,883,654,360,153,43,5,19292,439,498,497,486,1191,1294,941,953,1108,1236,1421,1988,2141,1574,1336,937,674,375,148,47,8
"광주광역시",1489730,55212,71975,73432,90702,117694,104600,87174,113361,114858,133073,124598,114111,92620,61784,51048,39989,25592,12598,4267,917,125,1477573,50161,70839,73754,81777,113852,106966,86109,106220,115100,128960,126078,111673,98575,66517,53351,40661,27124,13701,4988,1027,140
"동구",103754,3186,3408,2974,5451,9836,7695,6204,6784,6135,7209,7437,8146,7934,6080,5492,4688,3009,1449,500,125,12,106005,3312,3760,3160,4438,9492,8165,6538,7127,6498,7197,7771,7941,8282,6499,5632,4690,3248,1545,573,121,16
"서구",298033,9964,13425,14515,17204,21161,21377,17319,21977,22873,28108,26662,24028,19590,12946,10523,8014,4977,2354,811,178,27,294854,8949,12983,14281,15843,21159,22031,16855,20135,22540,26779,27022,23437,20665,14043,11025,8235,5272,2494,889,184,33
"남구",217972,7442,10517,10582,12809,15537,13413,11274,15751,15977,18027,17314,17373,15865,11270,9557,7408,4632,2269,764,164,27,214860,6602,10491,10849,11448,14808,13532,10825,14688,16238,17499,17074,16464,16452,11892,10002,7539,4917,2437,892,182,29
"북구",446661,16027,19383,19677,26611,37348,32959,26466,32451,31798,37414,37609,36732,30115,20131,16208,12381,7837,3934,1281,263,36,439352,14587,19252,19691,23499,34630,32880,26026,30522,31723,35940,37335,35439,32093,21656,16982,12677,8212,4342,1539,290,37
"광산구",423310,18593,25242,25684,28627,33812,29156,25911,36398,38075,42315,35576,27832,19116,11357,9268,7498,5137,2592,911,187,23,422502,16711,24353,25773,26549,33763,30358,25865,33748,38101,41545,36876,28392,21083,12427,9710,7520,5475,2883,1095,250,25
"대전광역시",1498839,54516,67447,68743,90628,124362,111165,92983,110133,110297,129472,123737,118422,100048,65580,48045,38878,26176,12719,4378,997,113,1488435,48875,66365,68533,83574,123236,113202,92626,103463,109803,125131,124672,115148,104664,71436,51259,39473,26903,14007,4921,1019,125
"동구",237273,7196,9121,9334,15249,23372,15608,12201,15765,15888,18451,18192,19064,17549,12655,9837,8518,5461,2645,941,203,23,232559,6307,8699,9168,13847,23217,15431,11746,14313,15583,17920,17956,17973,18173,13382,10385,8538,5719,2900,1055,217,30
"중구",234995,7087,9501,10151,12509,14774,15160,12221,15512,16843,20249,19908,19701,18325,13399,10987,8850,5960,2726,907,206,19,231959,6167,9041,9926,11609,14915,15476,12102,13950,16559,19443,19886,18987,18645,14292,11536,8981,6173,3016,1005,229,21
"서구",480920,17893,22170,23130,29561,38481,37232,31315,36275,36031,43006,40428,37777,31069,19738,13753,10653,7264,3579,1244,277,44,478629,16135,22115,23212,27155,38311,38416,31206,34499,36092,41453,40559,36659,32444,21564,14923,10871,7358,3936,1391,286,44
"유성구",366544,17212,19813,18517,22988,33040,30783,27679,31261,29192,31737,28204,25407,19412,11114,7185,5649,4075,2229,842,189,16,368895,15622,19921,18838,21677,33237,31631,27882,30094,29635,31143,29160,25306,20852,12611,7728,5782,4185,2456,939,179,17
"대덕구",179107,5128,6842,7611,10321,14695,12382,9567,11320,12343,16029,17005,16473,13693,8674,6283,5208,3416,1540,444,122,11,176393,4644,6589,7389,9286,13556,12248,9690,10607,11934,15172,17111,16223,14550,9587,6687,5301,3468,1699,531,108,13
"울산광역시",1143692,47359,57292,54052,58614,70145,76543,72465,93355,88494,102387,108271,103128,81602,50234,32533,23579,14188,6712,2247,450,42,1135423,42442,56827,55024,54045,67960,75712,70942,86575,90201,98136,107401,102721,86667,56099,35372,23848,15088,7394,2406,523,40
"읍부",171448,7107,9227,9312,9839,11103,11098,9846,13219,14339,17589,16655,14002,10632,6241,4139,3384,2207,1067,372,62,8,190747,7100,9692,9949,9872,11680,12024,11038,13611,15563,18725,18975,16444,13281,8390,5425,4037,2815,1501,520,98,7
"면부",55053,1450,1402,1508,2051,3014,3533,3302,3476,3089,3898,4848,5702,5505,3898,2883,2430,1697,947,354,59,7,34303,570,650,818,1172,1834,1900,1719,1718,1686,2117,2992,3679,3994,3095,2194,1772,1343,736,253,59,X
"동부",917191,38802,46663,43232,46724,56028,61912,59317,76660,71066,80900,86768,83424,65465,40095,25511,17765,10284,4698,1521,329,27,910373,34772,46485,44257,43001,54446,61788,58185,71246,72952,77294,85434,82598,69392,44614,27753,18039,10930,5157,1633,366,31
"중구",219428,7873,10253,9551,10681,12620,14159,12420,16310,15941,19247,21160,21202,17801,11714,7759,5718,3207,1324,413,65,10,214147,6859,9878,9601,9461,12024,13679,11941,14731,15961,18002,20384,20858,18417,12816,8302,5779,3433,1491,433,89,8
"남구",322135,11188,13540,13992,16929,23047,23603,19984,23721,22964,30201,32482,30314,23776,14650,9216,6368,3710,1736,578,127,9,320175,10260,13732,14065,15282,22000,23884,20540,22484,23258,28177,32170,29970,24948,16225,10030,6439,3974,1948,635,143,11
"동구",162104,7363,9091,7722,7835,8517,10061,11692,15758,13350,12873,12835,14376,12928,7696,4647,2793,1535,726,243,60,X,159000,6319,8831,8090,7295,8348,9761,10393,14298,13808,12705,12637,13495,13687,8602,5160,2896,1610,759,233,70,X
"북구",213524,12378,13779,11967,11279,11844,14089,15221,20871,18811,18579,20291,17532,10960,6035,3889,2886,1832,912,287,77,5,217051,11334,14044,12501,10963,12074,14464,15311,19733,19925,18410,20243,18275,12340,6971,4261,2925,1913,959,332,64,9
"울주군",226501,8557,10629,10820,11890,14117,14631,13148,16695,17428,21487,21503,19704,16137,10139,7022,5814,3904,2014,726,121,15,225050,7670,10342,10767,11044,13514,13924,12757,15329,17249,20842,21967,20123,17275,11485,7619,5809,4158,2237,773,157,9
"세종특별자치시",338136,21785,24398,21380,17841,20804,20867,25627,35451,32778,29517,22016,19389,16003,10237,7160,5793,4045,2154,745,125,21,353933,20858,25681,23301,18999,21654,21226,26074,34999,35241,31435,23999,20097,17376,11668,7929,5872,4178,2348,830,152,16
"읍부",50338,1531,2073,2009,3254,7733,4202,2682,3213,3283,3833,3524,3458,2922,2037,1582,1393,956,428,187,32,6,48736,1348,1962,2069,3164,6527,3874,2700,3012,3309,3701,3467,3433,3039,2330,1669,1399,989,490,208,40,6
"면부",51408,914,1047,1101,2145,4832,4167,2925,2767,2729,3374,3957,4694,4558,3353,2588,2607,2060,1159,360,58,13,52383,759,966,1068,2274,5585,4281,2889,2620,2649,3281,3903,4634,4719,3671,2800,2475,2116,1232,385,69,7
"동부",236390,19340,21278,18270,12442,8239,12498,20020,29471,26766,22310,14535,11237,8523,4847,2990,1793,1029,567,198,35,X,252814,18751,22753,20164,13561,9542,13071,20485,29367,29283,24453,16629,12030,9618,5667,3460,1998,1073,626,237,43,X
"세종시",338136,21785,24398,21380,17841,20804,20867,25627,35451,32778,29517,22016,19389,16003,10237,7160,5793,4045,2154,745,125,21,353933,20858,25681,23301,18999,21654,21226,26074,34999,35241,31435,23999,20097,17376,11668,7929,5872,4178,2348,830,152,16
"경기도",13300900,538700,648107,624707,684717,834387,953622,906611,1118336,1079145,1214187,1138512,1073487,856522,531844,405474,323247,218192,104068,37290,8600,1145,13511676,501986,652341,640423,654522,847646,980796,919054,1083739,1107785,1195611,1166575,1079402,923711,599220,427729,331533,230254,116857,41752,9426,1314
"읍부",1459827,58133,73718,72535,76183,87035,98256,96005,123022,122115,132395,120340,113766,94282,60744,48234,38956,26523,12238,4230,984,133,1488992,53887,73423,74263,73933,89199,100687,96122,118449,125657,133117,125376,116043,101929,68792,50691,39932,27735,13803,4737,1077,140
"면부",807497,18536,22975,22468,34784,49497,65371,56854,54872,48669,55694,63169,73782,71139,49041,39464,34470,26562,13620,5120,1256,154,810588,17606,23059,23404,33064,46008,62131,55476,52670,49646,54434,62959,73680,75799,55256,40774,34975,27270,15138,5640,1402,197
"동부",11033576,462031,551414,529704,573750,697855,789995,753752,940442,908361,1026098,955003,885939,691101,422059,317776,249821,165107,78210,27940,6360,858,11212096,430493,555859,542756,547525,712439,817978,767456,912620,932482,1008060,978240,889679,745983,475172,336264,256626,175249,87916,31375,6947,977
"수원시",1214986,48932,57128,55850,66045,87552,100619,89557,102824,98501,110074,105898,97235,71114,42578,31033,23779,15625,7337,2649,586,70,1210150,43415,56165,55966,61253,87071,102107,89116,97263,98782,106400,106244,96870,76551,47263,32681,24497,16456,8253,3029,682,86
"장안구",282288,8656,11791,13402,17342,23784,22181,16162,19259,21203,26419,26370,23719,17664,10954,8449,6865,4728,2266,865,187,22,278507,7487,11223,13051,15827,23412,22391,15997,17777,20542,25001,26405,23556,18977,12039,8851,7111,4952,2624,1034,229,21
"권선구",374770,16941,18314,15911,17440,23795,29601,28720,34518,30214,32260,33144,31800,23604,13908,9779,7063,4642,2188,756,149,23,373381,15084,18222,16124,16432,23655,29910,27999,32539,30914,31510,32552,31598,25429,15531,10265,7254,4871,2427,858,180,27
"팔달구",189052,5262,5983,6271,8216,12178,16187,14226,14441,13922,17009,17316,17764,14208,9095,6638,5155,3191,1361,495,125,9,187922,4712,5603,6111,7483,12238,16735,14305,13561,13585,16083,17317,17425,14795,9949,6979,5283,3425,1588,569,160,16
"영통구",368876,18073,21040,20266,23047,27795,32650,30449,34606,33162,34386,29068,23952,15638,8621,6167,4696,3064,1522,533,125,16,370340,16132,21117,20680,21511,27766,33071,30815,33386,33741,33806,29970,24291,17350,9744,6586,4849,3208,1614,568,113,22
"성남시",919895,31739,38681,39714,46131,56635,68939,64321,73050,71199,85453,79566,77333,64629,41024,31546,23896,15327,7262,2750,627,73,922025,29298,38713,40191,43427,57930,70380,64612,70293,71977,81842,80550,75099,67796,45234,32736,24313,15977,7919,2997,650,91
"수정구",241256,7870,8446,7798,10260,16724,18917,17028,19136,17672,20402,20717,22129,18972,12626,9341,6849,3953,1645,620,138,13,249044,7710,8501,7998,9710,17096,20003,17800,19294,18194,20136,21587,22063,20567,14231,9997,7119,4251,1890,704,161,32
"중원구",216005,6629,7480,7678,9547,13619,17122,15025,16885,15362,18461,19338,20302,17297,11068,8316,6088,3552,1538,549,131,18,211880,5985,7193,7414,8630,13120,17470,14978,15761,15187,17228,18729,19118,18043,11981,8642,6220,3763,1657,612,133,16
"분당구",462634,17240,22755,24238,26324,26292,32900,32268,37029,38165,46590,39511,34902,28360,17330,13889,10959,7822,4079,1581,358,42,461101,15603,23019,24779,25087,27714,32907,31834,35238,38596,44478,40234,33918,29186,19022,14097,10974,7963,4372,1681,356,43
"의정부시",440357,15793,19295,19246,22594,28866,30797,25975,33246,32450,40247,39209,37656,30826,19807,16327,13486,8857,3964,1382,294,40,449572,14751,19433,19490,21445,29635,32438,26886,32352,33279,39368,40278,37848,33385,22142,17089,13802,9551,4473,1550,331,46
"안양시",557339,19759,22631,24242,28888,36935,41083,37953,42032,40438,50321,50517,50808,41332,24731,17217,13162,8955,4472,1513,315,35,542336,17411,21864,23978,26626,35752,39787,36781,38990,39538,46992,49284,47908,42994,27172,17973,13304,9072,4849,1664,356,41
"만안구",246200,8436,8538,8418,11303,17056,18810,16814,18408,16451,20054,22039,23753,20035,12560,8950,6894,4560,2184,748,172,17,240986,7491,8284,8348,10127,16156,18535,16496,17039,16330,18790,21560,22555,20921,13719,9384,7105,4684,2436,805,200,21
"동안구",311139,11323,14093,15824,17585,19879,22273,21139,23624,23987,30267,28478,27055,21297,12171,8267,6268,4395,2288,765,143,18,301350,9920,13580,15630,16499,19596,21252,20285,21951,23208,28202,27724,25353,22073,13453,8589,6199,4388,2413,859,156,20
"부천시",836751,29413,33861,33172,38921,54118,63649,58527,67180,61213,72066,74657,79668,65358,38257,25426,18969,12778,6456,2433,551,78,833148,26598,32640,32907,36219,52859,63852,58101,63893,61531,69116,73825,77655,70063,43030,27565,19438,13301,7172,2709,583,91
"광명시",313462,11431,14481,15079,16676,18145,20438,20346,25369,25473,29280,27176,26112,22909,14478,10140,7734,4885,2379,732,169,30,298116,10001,13635,14553,15065,17684,19233,19203,22610,24197,27439,26043,24457,22719,15260,10255,7471,4827,2465,808,170,21
"평택시",521172,22759,26128,24937,26556,32704,39288,38630,45770,43887,47819,43989,39520,29854,18588,14347,12231,8775,3788,1276,284,42,542522,22397,27296,26306,25614,33862,41736,40591,46331,46280,48447,46192,40896,32879,20933,15220,12388,9101,4309,1398,312,34
"동두천시",96541,3021,4076,4139,5233,5755,5897,5195,6473,6785,8214,8126,7997,7159,4824,4490,4246,2945,1318,521,105,22,95239,2614,3815,4147,4314,5509,5998,5015,6014,6551,7894,8240,7930,7562,5369,4621,4222,3184,1505,583,126,26
"안산시",714650,23281,27371,29724,39309,54175,59855,50375,54220,54561,69730,72639,65167,44645,23966,16285,13218,9504,4593,1626,359,47,717345,21814,27035,29215,36545,54100,60614,51388,52347,54105,66624,72671,66311,49438,27146,17498,13380,9792,5129,1747,390,56
"상록구",356620,11385,13765,15089,20709,29489,29715,22469,25115,26232,34441,36286,32256,22123,12081,8930,7541,5311,2551,881,220,31,359979,10572,13906,15028,19292,29441,30566,23103,24237,26211,33064,36720,33083,24615,13726,9349,7606,5504,2744,957,225,30
"단원구",358030,11896,13606,14635,18600,24686,30140,27906,29105,28329,35289,36353,32911,22522,11885,7355,5677,4193,2042,745,139,16,357366,11242,13129,14187,17253,24659,30048,28285,28110,27894,33560,35951,33228,24823,13420,8149,5774,4288,2385,790,165,26
"고양시",1024645,37009,46070,47198,53762,62954,72213,62250,76174,79305,101101,96698,89996,67254,38496,31558,28139,20479,9814,3329,743,103,1045497,34682,46391,48005,51448,65259,74686,64528,74940,80075,97465,98934,90993,73760,44243,33049,28564,22017,11461,4033,853,111
"덕양구",448571,17592,20482,18805,20976,26723,31275,28880,35802,34752,41030,39954,38920,30719,18713,15535,13353,9183,4141,1395,304,37,460881,16964,21013,19350,20009,27159,32274,30259,35861,35856,40386,40925,39520,33431,21433,16204,13569,9881,4755,1648,336,48
"일산동구",287041,9275,11975,13027,15444,18260,21871,17592,20404,22104,29452,27911,25877,18646,10188,7881,7340,5576,2892,1048,242,36,292616,8461,12032,13285,14862,19069,22639,18024,19666,22120,28070,28756,25851,20588,11639,8520,7489,6180,3638,1369,327,31
"일산서구",289033,10142,13613,15366,17342,17971,19067,15778,19968,22449,30619,28833,25199,17889,9595,8142,7446,5720,2781,886,197,30,292000,9257,13346,15370,16577,19031,19773,16245,19413,22099,29009,29253,25622,19741,11171,8325,7506,5956,3068,1016,190,32
"과천시",53830,1856,2412,2674,3062,3366,3588,3365,3709,3623,5066,5051,4728,3791,2361,1769,1509,1073,536,230,51,10,58018,2114,2669,2756,3008,3809,3982,3769,4174,3961,4898,5423,5012,4239,2718,1957,1514,1109,601,239,58,8
"구리시",192270,7381,8797,8436,9534,12189,13353,11614,15465,14920,17599,17800,17266,13420,8301,6227,4942,3058,1426,429,98,15,192051,6558,8617,8404,8909,12324,13724,11605,14430,15050,16930,17853,16991,14367,9293,6500,5005,3281,1571,521,101,17
"남양주시",681077,28381,38307,36928,36126,39067,38864,36336,55827,59562,65232,57412,53118,44284,29598,23576,18713,11768,5420,2005,476,77,696033,26247,38218,38164,35900,40887,40820,36607,52798,61013,65387,60059,53547,47371,33099,24843,19382,12698,6130,2242,543,78
"오산시",233998,11606,14248,12465,11918,13646,16791,18626,24644,21955,21358,18299,15755,11867,7185,5261,4154,2667,1097,366,73,17,240645,10661,14162,12953,11764,13967,17745,18879,23952,23196,21889,19091,16300,13170,8242,5612,4385,2843,1285,450,86,13
"시흥시",508749,23169,25491,23747,25632,33090,38078,38982,48299,44464,48683,47346,41028,27875,14894,10157,8151,5675,2704,1020,224,40,535147,22961,27271,24981,24649,33730,40033,41461,49369,47836,49295,49466,43532,32026,17919,11326,8575,6242,3041,1139,256,39
"군포시",275154,10420,12299,12356,14136,16743,19818,19192,21699,20773,25289,24605,24635,19335,10991,8042,6479,4709,2482,903,220,28,275571,9294,11737,12311,13327,17142,20277,19011,20522,20766,24166,24932,24333,21181,12593,8522,6598,4866,2730,986,241,36
"의왕시",155826,5848,6813,6517,8427,10416,10958,9706,11414,10853,13348,14277,14712,12181,6920,4920,3814,2651,1416,499,120,16,160230,5882,7077,6666,7935,10871,11866,10521,11686,11109,12872,14408,14630,12935,8001,5152,3786,2675,1508,521,111,18
"하남시",260544,13605,15290,11721,10280,12629,16831,18862,26749,23357,21529,19242,19993,18283,12246,8695,5481,3314,1599,648,172,18,279795,13148,16256,12879,10529,13891,19688,20913,27377,26184,22842,20338,20030,19747,14029,9539,5973,3663,1847,714,179,29
"용인시",1052529,45079,58542,57826,61252,71706,67302,62820,88206,92183,102228,84906,70876,56825,40995,35154,27469,17073,8157,3101,741,88,1066975,41545,58248,59099,59716,73380,68523,62907,83763,93263,101217,89226,73066,60636,44881,36773,28606,18510,9214,3465,814,123
"처인구",266647,10021,12283,11813,16783,21119,19017,16919,21520,20799,22694,21737,20650,16832,11312,8429,6706,4625,2342,845,178,23,268242,9085,12111,12060,15726,21116,19262,16515,20468,21143,22689,22073,21002,18245,12566,8825,6870,4723,2589,937,210,27
"기흥구",434075,19500,25667,24860,24256,29975,27331,25373,37277,38974,43339,34570,27635,22315,16147,14124,10975,6786,3280,1326,326,39,434871,17529,24896,25013,23241,29349,27446,24952,34271,38874,42447,36748,28902,23703,17668,14850,11557,7654,3806,1536,369,60
"수지구",351807,15558,20592,21153,20213,20612,20954,20528,29409,32410,36195,28599,22591,17678,13536,12601,9788,5662,2535,930,237,26,363862,14931,21241,22026,20749,22915,21815,21440,29024,33246,36081,30405,23162,18688,14647,13098,10179,6133,2819,992,235,36
"파주시",454328,20056,25025,23345,23252,25405,32724,33047,39560,36785,41226,35587,32433,26608,16776,14641,12891,8846,4180,1551,339,51,460541,18758,25314,24344,22915,24927,31706,31637,38300,38405,41036,37649,33492,28645,19019,15076,13065,9424,4728,1677,368,56
"이천시",222995,9058,10914,10490,13254,13994,18229,16376,17739,17094,18247,17676,17318,14044,8925,6745,5785,4191,2024,720,153,19,226212,8131,10818,10636,12754,14691,19197,16469,17195,17422,17796,18154,17328,15161,10070,7023,5797,4333,2284,740,194,19
"안성시",202284,6698,8722,8724,11838,15198,13779,13024,16010,15323,16664,16028,15752,13624,9352,7083,6127,4800,2494,797,221,26,203030,6047,8557,8791,10614,14380,14164,13041,15225,15734,16528,16515,15803,14707,10419,7454,6148,4992,2723,926,235,27
"김포시",442910,23584,28110,22807,19496,21143,28860,32243,46225,42188,38418,32436,30629,25965,17088,13531,9832,6244,2867,999,222,23,474546,23616,30581,25177,19798,22649,30801,34407,47968,46904,40994,35010,31715,28545,19844,14708,10509,6658,3310,1091,232,29
"화성시",838635,48850,56597,48304,41307,45341,61020,72409,93373,82864,74479,59037,50059,37394,23325,16810,12599,8795,4309,1400,324,39,880859,46767,58774,52160,41730,48308,65594,75121,92331,88943,77818,64074,53043,41902,26856,18341,13095,9267,4760,1575,359,41
"광주시",375238,17627,18493,15712,17135,21296,25089,27261,36692,31381,32563,30639,29939,26087,16463,11785,8468,5100,2373,887,216,32,385141,16286,19036,16336,16322,21858,25927,26693,35235,33321,33044,32041,30690,28185,18940,12730,8946,5550,2724,1012,230,35
"양주시",224684,8617,11133,11221,11514,13078,14412,13154,17094,17875,20839,18735,17639,15497,10040,8614,6981,4754,2314,887,249,37,233286,8450,11394,11715,11575,13755,14864,13725,16690,18436,21198,19645,18049,16751,11504,8960,7440,5077,2713,1031,274,40
"포천시",159871,4170,5221,5650,7198,11664,12969,10687,10218,10319,12706,14209,14975,13278,7658,6469,5512,4110,1900,726,206,26,157939,3760,4912,5512,6599,10672,12640,10618,9729,9921,12184,13829,14940,14333,8776,6566,5479,4282,2151,784,223,29
"여주시",111981,3364,4298,4474,5550,6667,6830,6000,7288,7317,8739,9465,10210,9475,6731,5093,4665,3390,1684,580,153,8,113352,3079,4288,4470,5260,6712,6889,5883,6909,7489,8592,9465,10214,10108,7749,5210,4780,3494,1889,697,152,23
"연천군",42540,1429,1484,1429,1649,2272,3094,2259,2285,2192,2803,3255,3904,4050,2678,2602,2330,1743,737,273,65,7,42278,1287,1440,1427,1541,2268,3091,2241,2174,2172,2696,3074,3826,4123,3017,2604,2292,1787,853,290,69,6
"가평군",59823,1627,1954,2098,2838,2748,3027,2783,3250,3434,4316,5043,6078,6253,4254,3367,3028,2244,1021,362,87,11,60233,1488,1847,2284,2649,2806,3130,2702,3016,3419,4169,5004,5967,6558,4902,3357,3078,2260,1136,358,86,17
"양평군",111836,3138,4235,4482,5204,4890,5228,4736,6252,6871,8550,8989,10948,11306,8314,6564,5457,3857,1945,696,157,17,113844,2926,4138,4600,5072,4958,5304,4623,5863,6926,8473,9058,10927,11874,9557,6789,5701,3965,2124,776,162,28
"강원도",1520127,47941,60559,63115,79998,102735,87962,76364,95332,99749,122187,125605,137387,128720,84543,68564,64630,44795,20161,7729,1805,246,1521763,45588,59507,63319,72734,99186,89166,76486,90838,100087,118985,128191,132525,136174,96073,68023,64713,47478,21950,8481,2005,254
"읍부",256203,8174,9942,10339,13485,15354,14298,12730,15377,16230,19679,20678,23525,22170,15018,12925,12539,8243,3685,1420,346,46,253717,7566,9423,10189,12223,15241,14173,12186,14041,15908,19081,20975,22505,23341,16935,12714,12445,8873,3901,1555,394,48
"면부",350394,9034,10786,10321,13315,21026,19012,15869,18466,18039,22113,27239,36090,37469,25397,20490,20336,15126,6818,2667,685,96,353843,8983,10925,10800,12342,18599,18331,16146,18216,18691,21979,27386,34852,40019,29313,20196,20055,15863,7479,2835,741,92
"동부",913530,30733,39831,42455,53198,66355,54652,47765,61489,65480,80395,77688,77772,69081,44128,35149,31755,21426,9658,3642,774,104,914203,29039,39159,42330,48169,65346,56662,48154,58581,65488,77925,79830,75168,72814,49825,35113,32213,22742,10570,4091,870,114
"춘천시",284753,9613,12368,12407,17240,23723,18553,15734,19162,18912,22926,22818,23453,21123,13079,10748,10329,7441,3389,1382,313,40,284645,9303,12311,12562,15146,22096,19095,16117,18523,19293,22380,23358,22996,21899,15230,10424,10373,7868,3759,1504,364,44
"원주시",349319,12563,15939,16791,20696,26084,22186,20179,25104,25768,30562,29888,29471,24873,14984,10918,10505,7631,3587,1275,273,42,352429,12196,15924,17207,18437,24667,22886,20684,24497,26318,30077,30627,29101,27216,17199,11068,10501,8064,3935,1460,314,51
"강릉시",216357,6017,7898,8652,12966,18256,12226,9580,12669,14270,17767,17264,18779,17941,12326,10269,8986,6130,2880,1159,283,39,216542,5674,7740,8650,11764,17890,12698,9686,12065,14172,17297,17889,17903,18893,13733,10127,9121,6533,3094,1268,298,47
"동해시",86780,2882,3995,4137,4115,3919,4141,3942,5756,6511,7963,7498,7774,7322,5114,4073,3726,2351,1115,352,88,6,87801,2744,3949,4102,3991,4022,4230,3942,5519,6503,7847,7812,7436,7746,5735,4164,3826,2478,1237,405,105,8
"태백시",42474,1156,1715,1804,1966,1807,1529,1574,2635,3076,3535,3701,3974,4133,3111,2544,2205,1342,483,146,36,X,41494,1014,1600,1809,1821,1811,1497,1536,2280,3024,3383,3674,3667,4170,3316,2567,2181,1400,532,175,34,X
"속초시",78643,2650,3254,3297,3676,3616,4170,4050,5226,5450,6975,7193,7676,6932,4361,3609,3034,2003,903,474,84,10,80054,2500,3339,3379,3403,3791,4372,4166,5100,5558,6689,7450,7427,7337,5044,3604,3152,2191,953,492,100,7
"삼척시",67210,1825,2246,2326,3610,6181,3219,2747,3620,4054,4969,5218,6081,5856,4245,3581,3416,2385,1165,387,73,6,65939,1676,2120,2259,3374,5913,3219,2625,3248,3877,4806,5296,5660,6108,4551,3620,3366,2444,1282,407,79,9
"홍천군",66634,1782,2218,2451,2814,2863,3362,3080,3552,3606,4602,5496,7034,7345,4713,3657,3496,2757,1260,429,100,17,66587,1648,2077,2299,2650,3109,3400,2927,3244,3575,4396,5454,6782,7622,5447,3685,3419,2866,1367,484,119,17
"횡성군",44431,1014,1251,1447,2160,2117,1874,1685,2009,2072,2868,3659,4828,5178,3499,2754,2642,2017,915,348,79,15,44649,931,1200,1424,2079,2077,1790,1581,1938,2081,2733,3654,4603,5626,4033,2749,2638,2063,958,390,89,12
"영월군",36332,714,1047,1145,1579,1574,1311,1257,1608,1886,2704,3191,3925,4057,2992,2329,2414,1630,686,225,50,8,36282,685,996,1116,1485,1549,1315,1188,1525,1809,2575,3224,3738,4287,3321,2335,2331,1735,763,246,57,X
"평창군",39657,858,1170,1347,1373,1428,1665,1511,1924,2252,2997,3560,4419,4590,3087,2550,2282,1673,646,240,72,13,39258,775,1080,1298,1272,1466,1525,1349,1695,2161,2913,3522,4151,4853,3532,2498,2311,1808,714,254,70,11
"정선군",35255,754,1127,1193,1168,1195,1366,1648,2091,2243,2696,3086,3784,3847,2639,2175,2119,1288,567,199,62,8,34524,706,1022,1203,1125,1145,1217,1379,1732,2112,2612,3105,3516,4116,2973,2177,2079,1407,599,218,76,5
"철원군",43520,1694,1701,1766,1855,2560,3209,2451,2534,2596,3124,3309,3853,3544,2376,2381,2297,1394,551,260,55,10,43042,1665,1650,1731,1716,2412,3155,2342,2432,2571,2997,3291,3654,3727,2665,2271,2307,1549,561,278,60,8
